,Critical Cases,Diseased,Infected asymptomatic,Infected symptomatic,Isolated,Recovered,Susceptible,accumulated cases,case fatality rate,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,contacts per person symptomatic self,critical cases recovery rate,death rate,deimmunization rate,first infection,fraction of symptomatic,incidence per 100000,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,init total population,isolated critical case rate,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,new cases,non controlled population,symptomatic rate,total infected,total infection rate
145.0,2050.973783246555,209061.9786930428,3487.136836638013,2441.4863832933424,0.0,6247658.289956344,1535300.1343474558,2624750.345770899,0.07965023379457466,0.375,0.03749999999999999,0.1875,15.0,118.32541057191662,78.88360704794442,17354.606360989845,0,0.411813382757289,32809.37932213624,174.35684183190065,48.829727665866855,439.46754899280165,347.9962282712361,257.76155282739023,0.0,90.23467544384586,8000000,0.0,0.0,0.0,0.0,174.35684183190065,7788887.047523731,348.7136836638013,5928.623219931355,347.9962282712361
146.0,1908.1028977467515,209138.1223008946,3317.827807163089,2306.889176111253,0.0,6231038.158323838,1552290.899494267,2624920.487837958,0.0796740789939711,0.375,0.03749999999999999,0.1875,15.0,110.0828594853895,73.38857299025968,17308.43932867733,0,0.4101342668388505,32811.506097974474,165.89139035815444,46.137783522225064,415.24005170002556,334.1614764125495,247.95855419360936,0.0,86.20292221894015,8000000,0.0,0.0,0.0,0.0,165.89139035815444,7788953.77480138,331.7827807163089,5624.716983274342,334.1614764125495
147.0,1775.86355902254,209208.974795602,3159.6509081819845,2181.878504781667,0.0,6214424.694566591,1569248.937665842,2625082.441992513,0.07969615408985266,0.375,0.03749999999999999,0.1875,15.0,102.45366686668498,68.30244457779,17262.29081824053,0,0.4084744903746755,32813.53052490641,157.98254540909923,43.637570095633336,392.73813086070004,321.1365921511467,238.71497526454021,0.0,82.4216168866065,8000000,0.0,0.0,0.0,0.0,157.98254540909923,7789015.161645397,315.96509081819846,5341.529412963651,321.1365921511467
148.0,1653.455898257124,209274.9297437642,3011.7817887426163,2065.6859384928293,0.0,6197820.659136673,1586173.4874940908,2625236.744257569,0.07971659325641059,0.375,0.03749999999999999,0.1875,15.0,95.391686437911,63.594457625274,17216.16849760187,0,0.4068338883598466,32815.45930321961,150.5890894371308,41.313718769856585,371.8234689287093,308.8691218102821,229.99572317201725,0.0,78.87339863826485,8000000,0.0,0.0,0.0,0.0,150.5890894371308,7789071.6143579995,301.1781788742616,5077.467727235446,308.8691218102821
149.0,1540.1394228525057,209336.3510857562,2873.464108551082,1957.6109052527652,0.0,6181228.588967665,1603063.845509943,2625383.8911388265,0.07973552050513698,0.375,0.03749999999999999,0.1875,15.0,88.85419747225994,59.2361316481733,17170.07941379907,0,0.4052122767001706,32817.298639235334,143.6732054275541,39.152218105055304,352.3699629454977,297.31044429246396,221.76820110964584,0.0,75.54224318281813,8000000,0.0,0.0,0.0,0.0,143.6732054275541,7789123.509491412,287.3464108551082,4831.0750138038475,297.31044429246396
150.0,1435.2288016126315,209393.575338755,2744.003474473524,1857.0142619497337,0.0,6164650.816257497,1619919.3618657344,2625524.342873458,0.07975305043623704,0.375,0.03749999999999999,0.1875,15.0,82.80166163149796,55.20110775433198,17124.030045159714,0,0.40360945519704533,32819.054285918224,137.2001737236762,37.14028523899468,334.2625671509521,286.4154712435286,214.00211807945416,0.0,72.41335316407446,8000000,0.0,0.0,0.0,0.0,137.2001737236762,7789171.195859655,274.4003474473524,4601.017736423258,286.4154712435286
151.0,1338.089920162707,209446.91364281418,2622.7619557500957,1763.312508467185,0.0,6148089.485578082,1636739.4363947478,2625658.5263902084,0.07976928893749359,0.375,0.03749999999999999,0.1875,15.0,77.19749539400232,51.46499692933489,17078.026348828003,0,0.4020252102085225,32820.7315798776,131.1380977875048,35.2662501693437,317.3962515240933,276.14237226684,206.66931426412702,0.0,69.47305800271302,8000000,0.0,0.0,0.0,0.0,131.1380977875048,7789214.996437047,262.2761955750096,4386.07446421728,276.14237226684
152.0,1248.136193449903,209496.65366013502,2509.1531194660233,1675.972578716754,0.0,6131546.569468713,1653523.5149795408,2625786.8380082785,0.07978433383383214,0.375,0.03749999999999999,0.1875,15.0,72.00785731441746,48.005238209611655,17032.07380407976,0,0.4004593170151324,32822.33547510348,125.45765597330117,33.519451574335086,301.67506416901574,266.4523229959981,199.74360066143632,0.0,66.70872233456178,8000000,0.0,0.0,0.0,0.0,125.45765597330117,7789255.2101464365,250.91531194660234,4185.125698182777,266.4523229959981
153.0,1164.8251221662315,209543.06133716746,2402.6375340338727,1594.5071486266272,0.0,6115023.882654856,1670271.0862031765,2625909.645899717,0.0797982754906906,0.375,0.03749999999999999,0.1875,15.0,67.20144935574412,44.80096623716275,16986.177451819043,0,0.3989115419172976,32823.87057374647,120.13187670169364,31.890142972532544,287.0112867527929,257.3092740343448,193.20061174495677,0.0,64.10866228938802,8000000,0.0,0.0,0.0,0.0,120.13187670169364,7789292.113540693,240.26375340338728,3997.1446826604997,257.3092740343448
154.0,1087.6550800596237,209586.38253867993,2302.718693961298,1518.4704075252237,0.0,6098523.095020049,1686981.6782597508,2626027.2923375396,0.07981119737415908,0.375,0.03749999999999999,0.1875,15.0,62.74933154190137,41.83288769460091,16940.34193061125,0,0.3973816440894033,32825.34115421925,115.1359346980649,30.369408150504473,273.32467335454027,248.6797389505988,187.01767002978997,0.0,61.662068920808835,8000000,0.0,0.0,0.0,0.0,115.1359346980649,7789325.962381287,230.2718693961298,3821.1891014865214,248.6797389505988
155.0,1016.1623193285359,209626.84456243258,2208.939324089109,1447.4542450728263,0.0,6082045.743446409,1703654.8561026943,2626140.095749566,0.07982317657070762,0.375,0.03749999999999999,0.1875,15.0,58.62474919203091,39.083166128020615,16894.571509573358,0,0.39586937721384036,32826.751196869576,110.44696620445545,28.94908490145653,260.54176411310874,240.5325996839544,181.17366152520924,0.0,59.358938158745154,8000000,0.0,0.0,0.0,0.0,110.44696620445545,7789356.993118265,220.8939324089109,3656.3935691619354,240.5325996839544
156.0,949.9181816066495,209664.65754260507,2120.8780258553743,1381.084810989796,0.0,6065593.242627799,1720290.2188111707,2626248.352596069,0.07983428426917422,0.375,0.03749999999999999,0.1875,15.0,54.802972015768226,36.535314677178825,16848.870118410552,0,0.394374490916637,32828.10440745086,106.04390129276871,27.621696219795922,248.5952659781633,232.83892786063763,175.6489211491492,0.0,57.19000671148842,8000000,0.0,0.0,0.0,0.0,106.04390129276871,7789385.424275815,212.08780258553742,3501.9628368451704,232.83892786063763
157.0,888.5265024188446,209700.01574965433,2038.146232034431,1319.0194093750974,0.0,6049166.8949499,1736887.3971566395,2626352.339087439,0.07984458620754495,0.375,0.03749999999999999,0.1875,15.0,51.26114437031796,34.17409624687864,16803.241374860834,0,0.392896732024607,32829.404238592986,101.90731160172155,26.38038818750195,237.42349368751758,225.57182065870063,170.42512726338782,0.0,55.1466933953128,8000000,0.0,0.0,0.0,0.0,101.90731160172155,7789411.457747949,203.8146232034431,3357.1656414095287,225.57182065870063
158.0,831.6211974117482,209733.0987938223,1960.3854398690726,1260.9436934623654,0.0,6032767.899522289,1753446.0513531659,2626452.312756547,0.07985414308691584,0.375,0.03749999999999999,0.1875,15.0,47.978146004523936,31.98543066968262,16757.688609784134,0,0.3914358456623528,32830.653909456836,98.01927199345363,25.21887386924731,226.96986482322578,218.70624998008543,165.48520456405862,0.0,53.2210454160268,8000000,0.0,0.0,0.0,0.0,98.01927199345363,7789435.280008785,196.03854398690726,3221.3291333314382,218.70624998008543
159.0,778.8640191187238,209764.07273907,1887.2646956081642,1206.5691302756002,0.0,6016397.360439451,1769965.8689764957,2626548.5138990823,0.07986301095488905,0.375,0.03749999999999999,0.1875,15.0,44.93446264146483,29.956308427643222,16712.214890109586,0,0.3899915762059197,32831.85642373853,94.3632347804082,24.131382605512005,217.18244344960803,212.21892379992104,160.81323463065704,0.0,51.40568916926401,8000000,0.0,0.0,0.0,0.0,94.3632347804082,7789457.063241831,188.7264695608164,3093.8338258837643,212.21892379992104
160.0,729.9424734989528,209793.0911337905,1818.4783062227045,1155.6307078703985,0.0,6000056.294340448,1786446.5630381883,2626641.166893787,0.07987124156052407,0.375,0.03749999999999999,0.1875,15.0,42.112065778785734,28.074710519190496,16666.82303983458,0,0.3885636681084422,32833.014586172336,90.92391531113523,23.11261415740797,208.01352741667174,206.08815866370657,156.39437349871295,0.0,49.69378516499363,8000000,0.0,0.0,0.0,0.0,90.92391531113523,7789476.966392729,181.84783062227046,2974.109014093103,206.08815866370657
161.0,684.567885984197,209820.29596425287,1753.7437565382934,1107.8848607218642,0.0,5983745.637330267,1802887.8702022566,2626730.481413418,0.07987888268283642,0.375,0.03749999999999999,0.1875,15.0,39.494301114472904,26.32953407631527,16621.51565925074,0,0.3871518666117476,32834.13101766772,87.68718782691467,22.157697214437285,199.41927492993557,200.29376239445102,152.2147756774575,0.0,48.07898671699351,8000000,0.0,0.0,0.0,0.0,87.68718782691467,7789495.136149784,175.37437565382933,2861.6286172601576,200.29376239445102
162.0,642.4736072672811,209845.81853633735,1692.7998122242066,1063.1075913850407,0.0,5967466.25131995,1819289.5491328547,2626816.653536221,0.07988597843471218,0.375,0.03749999999999999,0.1875,15.0,37.06578503465083,24.710523356433885,16576.295142555417,0,0.3857559183566009,32835.208169202764,84.63999061121032,21.262151827700812,191.35936644930732,194.8169261548847,148.26152408472282,0.0,46.55540207016186,8000000,0.0,0.0,0.0,0.0,84.63999061121032,7789511.707856415,169.27998122242064,2755.907403609247,194.8169261548847
163.0,603.4133495671183,209869.7802907625,1635.4047910480153,1021.0927688417072,0.0,5951218.929837299,1835651.3789624947,2626899.8667667625,0.07989256954399032,0.375,0.03749999999999999,0.1875,15.0,34.81230862887221,23.208205752581474,16531.163693992497,0,0.3843755719030644,32836.248334584525,81.77023955240077,20.421855376834145,183.79669839150728,189.64012508530104,144.5225654174933,0.0,45.11755966780775,8000000,0.0,0.0,0.0,0.0,81.77023955240077,7789526.806359683,163.54047910480153,2656.4975598897227,189.64012508530104
164.0,567.1596446012189,209892.29355665314,1581.3349865657178,981.6505859889642,0.0,5935004.403355037,1851973.157871169,2626980.2929741386,0.07989869361335153,0.375,0.03749999999999999,0.1875,15.0,32.7207487269934,21.813832484662267,16486.12334265288,0,0.38301057817133705,32837.253662176736,79.0667493282859,19.633011719779283,176.69710547801355,184.7470268061619,140.9866505184552,0.0,43.7603762877067,8000000,0.0,0.0,0.0,0.0,79.0667493282859,7789540.54679876,158.1334986565718,2562.985572554682,184.7470268061619
165.0,533.5024149840382,209913.46224797284,1530.3832299936387,944.6061605471825,0.0,5918823.344178971,1868254.7017675478,2627058.0932548246,0.0799043853605453,0.375,0.03749999999999999,0.1875,15.0,30.778985479848355,20.519323653232238,16441.175956052695,0,0.3816606908124048,32838.22616568531,76.51916149968193,18.89212321094365,170.02910889849286,180.12240713694985,137.6432793369882,0.0,42.47912779996165,8000000,0.0,0.0,0.0,0.0,76.51916149968193,7789553.03533706,153.03832299936386,2474.989390540821,180.12240713694985
166.0,502.24765124508696,209933.3825070331,1482.3575774200772,909.798265291565,0.0,5902676.370934837,1884495.8430641901,2627133.4187267553,0.07990967684038584,0.375,0.03749999999999999,0.1875,15.0,28.975826033370403,19.31721735558027,16396.32325259677,0,0.38032566651688454,32839.16773408444,74.11787887100385,18.1959653058313,163.7636877524817,175.75207243945795,134.48265011767893,0.0,41.269422321779004,8000000,0.0,0.0,0.0,0.0,74.11787887100385,7789564.369841739,148.2357577420077,2392.1558427116424,175.75207243945795
167.0,473.21618712202246,209952.14329900377,1437.080110779855,877.0781749642185,0.0,5886564.052688832,1900696.4295393096,2627206.4112606146,0.07991459764985205,0.375,0.03749999999999999,0.1875,15.0,27.30093387242437,18.20062258161625,16351.566813024534,0,0.37900526526957545,32840.08014075768,71.85400553899275,17.541563499284372,157.87407149355934,171.6227880453004,131.49561248095134,0.0,40.12717556434907,8000000,0.0,0.0,0.0,0.0,71.85400553899275,7789574.640513886,143.7080110779855,2314.1582857440735,171.6227880453004
168.0,446.24256622910985,209969.82696106803,1394.3858421494042,846.3086185212567,0.0,5870486.912733733,1916856.3232783116,2627277.2041537324,0.0799191751175343,0.375,0.03749999999999999,0.1875,15.0,25.744763436294797,17.163175624196533,16306.908090927036,0,0.3776992505564317,32840.96505192165,69.71929210747021,16.926172370425135,152.3355513338262,167.722212274394,128.67362408910637,0.0,39.04858818528762,8000000,0.0,0.0,0.0,0.0,69.71929210747021,7789583.930472715,139.43858421494042,2240.694460670661,167.722212274394
169.0,421.17399362921515,209986.50970961663,1354.1217119379894,817.3628265290314,0.0,5854445.43206946,1932975.3996888404,2627345.9227515943,0.07992343447858581,0.375,0.03749999999999999,0.1875,15.0,24.298499632454718,16.198999754969815,16262.348422415167,0,0.37640738952995545,32841.82403439493,67.70608559689947,16.34725653058063,147.12530877522565,164.03883559391687,126.00871061720616,0.0,38.03012497671071,8000000,0.0,0.0,0.0,0.0,67.70608559689947,7789592.316296767,135.41217119379894,2171.4845384670207,164.03883559391687
170.0,397.8693662469214,210002.26210862867,1316.1456724646007,790.1236645601443,0.0,5838440.052604527,1949053.5465835854,2627412.6850213483,0.07992739903625849,0.375,0.03749999999999999,0.1875,15.0,22.95400189886085,15.302667932573902,16217.889035012575,0,0.3751294531383389,32842.658562766854,65.80728362323003,15.802473291202887,142.22225962082598,160.5619245062008,123.49342877207361,0.0,37.06849573412717,8000000,0.0,0.0,0.0,0.0,65.80728362323003,7789599.868525137,131.61456724646007,2106.2693370247453,160.5619245062008
171.0,376.19837645096646,210017.1495021633,1280.3258492310968,764.4828443668949,0.0,5822471.180102232,1965090.6633255673,2627477.6020814553,0.07993109031102312,0.375,0.03749999999999999,0.1875,15.0,21.703752487555757,14.46916832503717,16173.531055839532,0,0.3738652162231035,32843.47002601819,64.01629246155484,15.289656887337898,137.6069119860411,157.2814697895064,121.1208321244253,0.0,36.16063766508108,8000000,0.0,0.0,0.0,0.0,64.01629246155484,7789606.652121397,128.03258492310968,2044.8086935979918,157.2814697895064
172.0,356.0406835056981,210031.23241367558,1246.5397729402698,740.340205439157,0.0,5806539.18689341,1981086.6600310404,2627540.778691168,0.07993452817820641,0.375,0.03749999999999999,0.1875,15.0,20.540808663790273,13.69387244252685,16129.275519148361,0,0.37261445758943423,32844.2597336396,62.32698864701349,14.80680410878314,133.26123697904828,154.18813874799136,118.88443953901022,0.0,35.30369920898114,8000000,0.0,0.0,0.0,0.0,62.32698864701349,7789612.7269028295,124.65397729402699,1986.8799783794268,154.18813874799136
173.0,337.2851479436378,210044.56691467034,1214.673675971356,717.6030602959502,0.0,5790644.414375587,1997041.456825542,2627602.3137032194,0.07993773099500867,0.375,0.03749999999999999,0.1875,15.0,19.458758535209874,12.972505690139917,16085.12337326552,0,0.3713769600529304,32845.02892129024,60.7336837985678,14.352061205919004,129.16855085327103,151.27323115669012,116.7782060057616,0.0,34.49502515092851,8000000,0.0,0.0,0.0,0.0,60.7336837985678,7789618.147937397,121.4673675971356,1932.2767362673062,151.27323115669012
174.0,319.82912424472846,210057.20496502816,1184.6218476230126,696.1855975246725,0.0,5774787.1753166225,2012954.9831489671,2627662.300482811,0.07994071571770539,0.375,0.03749999999999999,0.1875,15.0,18.451680244888177,12.301120163258787,16041.075486990618,0,0.37015251046606024,32845.778756035135,59.23109238115063,13.92371195049345,125.31340755444106,148.52863861425385,114.79649569154793,0.0,33.732142922705904,8000000,0.0,0.0,0.0,0.0,59.23109238115063,7789622.965910737,118.46218476230126,1880.807445147685,148.52863861425385
175.0,303.5778075227318,210069.1947271615,1156.286042971913,676.0083371774078,0.0,5758967.755979304,2028827.1771058722,2627720.827295694,0.07994349800977647,0.375,0.03749999999999999,0.1875,15.0,17.514104280157603,11.67606952010507,15997.132655498068,0,0.3689408997272137,32846.510341196175,57.81430214859565,13.520166743548156,121.68150069193341,145.94680704078777,112.93405704727934,0.0,33.01274999350843,8000000,0.0,0.0,0.0,0.0,57.81430214859565,7789627.227465326,115.6286042971913,1832.294380149321,145.94680704078777
176.0,288.44363021601066,210080.58085600255,1129.5749406799912,656.9976336674281,0.0,5743186.418081937,2044657.9848575064,2627777.9776679184,0.07994609234165337,0.375,0.03749999999999999,0.1875,15.0,16.640978666308307,11.093985777538872,15953.29560578316,0,0.36774192277490286,32847.22472084898,56.47874703399956,13.139952673348564,118.25957406013706,143.52070208057637,111.18599981900704,0.0,32.33470226156933,8000000,0.0,0.0,0.0,0.0,56.47874703399956,7789630.975513792,112.95749406799912,1786.5725743474193,143.52070208057637
